% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
17.851	3	1	1786	2	1	28	2196	0	0
17.861	3	1	1787	2	1	28	2196	0	0
17.871	3	1	1788	2	1	28	2196	0	0
17.881	3	1	1789	2	1	28	2196	0	0
17.891	3	1	1790	2	1	28	2196	0	0
17.901	3	1	1791	2	1	28	2196	0	0
17.911	3	1	1792	2	1	28	2196	0	0
17.921	3	1	1793	2	1	28	2196	0	0
17.931	3	1	1794	2	1	28	2196	0	0
17.941	3	1	1795	2	1	28	2196	0	0
17.951	3	1	1796	2	1	28	2196	0	0
17.961	3	1	1797	2	1	28	2196	0	0
17.971	3	1	1798	2	1	28	2196	0	0
17.981	3	1	1799	2	1	28	2196	0	0
17.991	3	1	1800	2	1	28	2196	0	0
18.001	3	1	1801	2	1	28	2196	0	0
18.011	3	1	1802	2	1	28	2196	0	0
18.021	3	1	1803	2	1	28	2196	0	0
18.031	3	1	1804	2	1	28	2196	0	0
18.041	3	1	1805	2	1	28	2196	0	0
18.051	3	1	1806	2	1	28	2196	0	0
18.061	3	1	1807	2	1	28	2196	0	0
18.071	3	1	1808	2	1	28	2196	0	0
18.081	3	1	1809	2	1	28	2196	0	0
18.091	3	1	1810	2	1	28	2196	0	0
18.101	3	1	1811	2	1	28	2196	0	0
18.111	3	1	1812	2	1	28	2196	0	0
18.121	3	1	1813	2	1	28	2196	0	0
18.131	3	1	1814	2	1	28	2196	0	0
18.141	3	1	1815	2	1	28	2196	0	0
18.151	3	1	1816	2	1	28	2196	0	0
18.161	3	1	1817	2	1	28	2196	0	0
18.171	3	1	1818	2	1	28	2196	0	0
18.181	3	1	1819	2	1	28	2196	0	0
18.191	3	1	1820	2	1	28	2196	0	0
18.201	3	1	1821	2	1	28	2196	0	0
18.211	3	1	1822	2	1	28	2196	0	0
18.221	3	1	1823	2	1	28	2196	0	0
18.231	3	1	1824	2	1	28	2196	0	0
18.241	3	1	1825	2	1	28	2196	0	0
18.251	3	1	1826	2	1	28	2196	0	0
18.261	3	1	1827	2	1	28	2196	0	0
18.271	3	1	1828	2	1	28	2196	0	0
18.281	3	1	1829	2	1	28	2196	0	0
18.291	3	1	1830	2	1	28	2196	0	0
18.301	3	1	1831	2	1	28	2196	0	0
18.311	3	1	1832	2	1	28	2196	0	0
18.321	3	1	1833	2	1	28	2196	0	0
18.331	3	1	1834	2	1	28	2196	0	0
18.341	3	1	1835	2	1	28	2196	0	0
18.351	3	1	1836	2	1	28	2196	0	0
18.361	3	1	1837	2	1	28	2196	0	0
18.371	3	1	1838	2	1	28	2196	0	0
18.381	3	1	1839	2	1	28	2196	0	0
18.391	3	1	1840	2	1	28	2196	0	0
18.401	3	1	1841	2	1	28	2196	0	0
18.411	3	1	1842	2	1	28	2196	0	0
18.421	3	1	1843	2	1	28	2196	0	0
18.431	3	1	1844	2	1	28	2196	0	0
18.441	3	1	1845	2	1	28	2196	0	0
18.451	3	1	1846	2	1	28	2196	0	0
18.461	3	1	1847	2	1	28	2196	0	0
18.471	3	1	1848	2	1	28	2196	0	0
18.481	3	1	1849	2	1	28	2196	0	0
18.491	3	1	1850	2	1	28	2196	0	0
18.501	3	1	1851	2	1	28	2196	0	0
18.511	3	1	1852	2	1	28	2196	0	0
18.521	3	1	1853	2	1	28	2196	0	0
18.531	3	1	1854	2	1	28	2196	0	0
18.541	3	1	1855	2	1	28	2196	0	0
18.551	3	1	1856	2	1	28	2196	0	0
18.561	3	1	1857	2	1	28	2196	0	0
18.571	3	1	1858	2	1	28	2196	0	0
18.581	3	1	1859	2	1	28	2196	0	0
18.591	3	1	1860	2	1	28	2196	0	0
18.601	3	1	1861	2	1	28	2196	0	0
18.611	3	1	1862	2	1	28	2196	0	0
18.621	3	1	1863	2	1	28	2196	0	0
18.631	3	1	1864	2	1	28	2196	0	0
18.641	3	1	1865	2	1	28	2196	0	0
18.651	3	1	1866	2	1	28	2196	0	0
18.661	3	1	1867	2	1	28	2196	0	0
18.671	3	1	1868	2	1	28	2196	0	0
18.681	3	1	1869	2	1	28	2196	0	0
18.691	3	1	1870	2	1	28	2196	0	0
18.701	3	1	1871	2	1	28	2196	0	0
18.711	3	1	1872	2	1	28	2196	0	0
18.721	3	1	1873	2	1	28	2196	0	0
18.731	3	1	1874	2	1	28	2196	0	0
18.741	3	1	1875	2	1	28	2196	0	0
18.751	3	1	1876	2	1	28	2196	0	0
18.761	3	1	1877	2	1	28	2196	0	0
18.771	3	1	1878	2	1	28	2196	0	0
18.781	3	1	1879	2	1	28	2196	0	0
18.791	3	1	1880	2	1	28	2196	0	0
18.801	3	1	1881	2	1	28	2196	0	0
18.811	3	1	1882	2	1	28	2196	0	0
18.821	3	1	1883	2	1	28	2196	0	0
18.831	3	1	1884	2	1	28	2196	0	0
18.841	3	1	1885	2	1	28	2196	0	0
18.851	3	1	1886	2	1	28	2196	0	0
18.861	3	1	1887	2	1	28	2196	0	0
18.871	3	1	1888	2	1	28	2196	0	0
18.881	3	1	1889	2	1	28	2196	0	0
18.891	3	1	1890	2	1	28	2196	0	0
18.901	3	1	1891	2	1	28	2196	0	0
18.911	3	1	1892	2	1	28	2196	0	0
18.921	3	1	1893	2	1	28	2196	0	0
18.931	3	1	1894	2	1	28	2196	0	0
18.941	3	1	1895	2	1	28	2196	0	0
18.951	3	1	1896	2	1	28	2196	0	0
18.961	3	1	1897	2	1	28	2196	0	0
18.971	3	1	1898	2	1	28	2196	0	0
18.981	3	1	1899	2	1	28	2196	0	0
18.991	3	1	1900	2	1	28	2196	0	0
19.001	3	1	1901	2	1	28	2196	0	0
19.011	4	1	1902	2	1	28	2196	0	0
19.021	4	1	1903	2	1	28	2196	0	0
19.031	4	1	1904	2	1	28	2196	0	0
19.041	4	1	1905	2	1	28	2196	0	0
19.051	4	1	1906	2	1	28	2196	0	0
19.061	4	1	1907	2	1	28	2196	0	0
19.071	4	1	1908	2	1	28	2196	0	0
19.081	4	1	1909	2	1	28	2196	0	0
19.091	4	1	1910	2	1	28	2196	0	0
19.101	4	1	1911	2	1	28	2196	0	0
19.111	4	1	1912	2	1	28	2196	0	0
19.121	4	1	1913	2	1	28	2196	0	0
19.131	4	1	1914	2	1	28	2196	0	0
19.141	4	1	1915	2	1	28	2196	0	0
19.151	4	1	1916	2	1	28	2196	0	0
19.161	4	1	1917	2	1	28	2196	0	0
19.171	4	1	1918	2	1	28	2196	0	0
19.181	4	1	1919	2	1	28	2196	0	0
19.191	4	1	1920	2	1	28	2196	0	0
19.201	4	1	1921	2	1	28	2196	0	0
19.211	4	1	1922	2	1	28	2196	0	0
19.221	4	1	1923	2	1	28	2196	0	0
19.231	4	1	1924	2	1	28	2196	0	0
19.241	4	1	1925	2	1	28	2196	0	0
19.251	4	1	1926	2	1	28	2196	0	0
19.261	4	1	1927	2	1	28	2196	0	0
19.271	4	1	1928	2	1	28	2196	0	0
19.281	4	1	1929	2	1	28	2196	0	0
19.291	4	1	1930	2	1	28	2196	0	0
19.301	4	1	1931	2	1	28	2196	0	0
19.311	4	1	1932	2	1	28	2196	0	0
19.321	4	1	1933	2	1	28	2196	0	0
19.331	4	1	1934	2	1	28	2196	0	0
19.341	4	1	1935	2	1	28	2196	0	0
19.351	4	1	1936	2	1	28	2196	0	0
19.361	4	1	1937	2	1	28	2196	0	0
19.371	4	1	1938	2	1	28	2196	0	0
19.381	4	1	1939	2	1	28	2196	0	0
19.391	4	1	1940	2	1	28	2196	0	0
19.401	4	1	1941	2	1	28	2196	0	0
19.411	4	1	1942	2	1	28	2196	0	0
19.421	4	1	1943	2	1	28	2196	0	0
19.431	4	1	1944	2	1	28	2196	0	0
19.441	4	1	1945	2	1	28	2196	0	0
19.451	4	1	1946	2	1	28	2196	0	0
19.461	4	1	1947	2	1	28	2196	0	0
19.471	4	1	1948	2	1	28	2196	0	0
19.481	4	1	1949	2	1	28	2196	0	0
19.491	4	1	1950	2	1	28	2196	0	0
19.501	4	1	1951	2	1	28	2196	0	0
19.511	4	1	1952	2	1	28	2196	0	0
19.521	4	1	1953	2	1	28	2196	0	0
19.531	4	1	1954	2	1	28	2196	0	0
19.541	4	1	1955	2	1	28	2196	0	0
19.551	4	1	1956	2	1	28	2196	0	0
19.561	4	1	1957	2	1	28	2196	0	0
19.571	4	1	1958	2	1	28	2196	0	0
19.581	4	1	1959	2	1	28	2196	0	0
19.591	4	1	1960	2	1	28	2196	0	0
19.601	4	1	1961	2	1	28	2196	0	0
19.611	4	1	1962	2	1	28	2196	0	0
19.621	4	1	1963	2	1	28	2196	0	0
19.631	4	1	1964	2	1	28	2196	0	0
19.641	4	1	1965	2	1	28	2196	0	0
19.651	4	1	1966	2	1	28	2196	0	0
19.661	4	1	1967	2	1	28	2196	0	0
19.671	4	1	1968	2	1	28	2196	0	0
19.681	4	1	1969	2	1	28	2196	0	0
19.691	4	1	1970	2	1	28	2196	0	0
19.701	4	1	1971	2	1	28	2196	0	0
19.711	4	1	1972	2	1	28	2196	0	0
19.721	4	1	1973	2	1	28	2196	0	0
19.731	4	1	1974	2	1	28	2196	0	0
19.741	4	1	1975	2	1	28	2196	0	0
19.751	4	1	1976	2	1	28	2196	0	0
19.761	4	1	1977	2	1	28	2196	0	0
19.771	4	1	1978	2	1	28	2196	0	0
19.781	4	1	1979	2	1	28	2196	0	0
19.791	4	1	1980	2	1	28	2196	0	0
19.801	4	1	1981	2	1	28	2196	0	0
19.811	4	1	1982	2	1	28	2196	0	0
19.821	4	1	1983	2	1	28	2196	0	0
19.831	4	1	1984	2	1	28	2196	0	0
19.841	4	1	1985	2	1	28	2196	0	0
19.851	4	1	1986	2	1	28	2196	0	0
19.861	4	1	1987	2	1	28	2196	0	0
19.871	4	1	1988	2	1	28	2196	0	0
19.881	4	1	1989	2	1	28	2196	0	0
19.891	4	1	1990	2	1	28	2196	0	0
19.901	4	1	1991	2	1	28	2196	0	0
19.911	4	1	1992	2	1	28	2196	0	0
19.921	4	1	1993	2	1	28	2196	0	0
19.931	4	1	1994	2	1	28	2196	0	0
19.941	4	1	1995	2	1	28	2196	0	0
19.951	4	1	1996	2	1	28	2196	0	0
19.961	4	1	1997	2	1	28	2196	0	0
19.971	4	1	1998	2	1	28	2196	0	0
19.981	4	1	1999	2	1	28	2196	0	0
19.991	4	1	2000	2	1	28	2196	0	0
20.001	4	1	2001	2	1	28	2196	0	0
20.011	4	1	2002	2	1	28	2196	0	0
20.021	4	1	2003	2	1	28	2196	0	0
20.031	4	1	2004	2	1	28	2196	0	0
20.041	4	1	2005	2	1	28	2196	0	0
20.051	4	1	2006	2	1	28	2196	0	0
20.061	4	1	2007	2	1	28	2196	0	0
20.071	4	1	2008	2	1	28	2196	0	0
20.081	4	1	2009	2	1	28	2196	0	0
20.091	4	1	2010	2	1	28	2196	0	0
20.101	4	1	2011	2	1	28	2196	0	0
20.111	4	1	2012	2	1	28	2196	0	0
20.121	4	1	2013	2	1	28	2196	0	0
20.131	4	1	2014	2	1	28	2196	0	0
20.141	4	1	2015	2	1	28	2196	0	0
20.151	4	1	2016	2	1	28	2196	0	0
20.161	4	1	2017	2	1	28	2196	0	0
20.171	4	1	2018	2	1	28	2196	0	0
20.181	4	1	2019	2	1	28	2196	0	0
20.191	4	1	2020	2	1	28	2196	0	0
20.201	4	1	2021	2	1	28	2196	0	0
20.211	4	1	2022	2	1	28	2196	0	0
20.221	4	1	2023	2	1	28	2196	0	0
20.231	4	1	2024	2	1	28	2196	0	0
20.241	4	1	2025	2	1	28	2196	0	0
20.251	4	1	2026	2	1	28	2196	0	0
20.261	4	1	2027	2	1	28	2196	0	0
20.271	4	1	2028	2	1	28	2196	0	0
20.281	4	1	2029	2	1	28	2196	0	0
20.291	4	1	2030	2	1	28	2196	0	0
20.301	4	1	2031	2	1	28	2196	0	0
20.311	4	1	2032	2	1	28	2196	0	0
20.321	4	1	2033	2	1	28	2196	0	0
20.331	4	1	2034	2	1	28	2196	0	0
20.341	4	1	2035	2	1	28	2196	0	0
20.351	4	1	2036	2	1	28	2196	0	0
20.361	4	1	2037	2	1	28	2196	0	0
20.371	4	1	2038	2	1	28	2196	0	0
20.381	4	1	2039	2	1	28	2196	0	0
20.391	4	1	2040	2	1	28	2196	0	0
20.401	4	1	2041	2	1	28	2196	0	0
20.411	4	1	2042	2	1	28	2196	0	0
20.421	4	1	2043	2	1	28	2196	0	0
20.431	4	1	2044	2	1	28	2196	0	0
20.441	4	1	2045	2	1	28	2196	0	0
20.451	4	1	2046	2	1	28	2196	0	0
20.461	4	1	2047	2	1	28	2196	0	0
20.471	4	1	2048	2	1	28	2196	0	0
20.481	4	1	2049	2	1	28	2196	0	0
20.491	4	1	2050	2	1	28	2196	0	0
20.501	4	1	2051	2	1	28	2196	0	0
20.511	4	1	2052	2	1	28	2196	0	0
20.521	4	1	2053	2	1	28	2196	0	0
20.531	4	1	2054	2	1	28	2196	0	0
20.541	4	1	2055	2	1	28	2196	0	0
20.551	4	1	2056	2	1	28	2196	0	0
20.561	4	1	2057	2	1	28	2196	0	0
20.571	4	1	2058	2	1	28	2196	0	0
20.581	4	1	2059	2	1	28	2196	0	0
20.591	4	1	2060	2	1	28	2196	0	0
20.601	4	1	2061	2	1	28	2196	0	0
20.611	4	1	2062	2	1	28	2196	0	0
20.621	4	1	2063	2	1	28	2196	0	0
20.631	4	1	2064	2	1	28	2196	0	0
20.641	4	1	2065	2	1	28	2196	0	0
20.651	4	1	2066	2	1	28	2196	0	0
20.661	4	1	2067	2	1	28	2196	0	0
20.671	4	1	2068	2	1	28	2196	0	0
20.681	4	1	2069	2	1	28	2196	0	0
20.691	4	1	2070	2	1	28	2196	0	0
20.701	4	1	2071	2	1	28	2196	0	0
20.711	4	1	2072	2	1	28	2196	0	0
20.721	4	1	2073	2	1	28	2196	0	0
20.731	4	1	2074	2	1	28	2196	0	0
20.741	4	1	2075	2	1	28	2196	0	0
20.751	4	1	2076	2	1	28	2196	0	0
20.761	4	1	2077	2	1	28	2196	0	0
20.771	4	1	2078	2	1	28	2196	0	0
20.781	4	1	2079	2	1	28	2196	0	0
20.791	4	1	2080	2	1	28	2196	0	0
20.801	4	1	2081	2	1	28	2196	0	0
20.811	4	1	2082	2	1	28	2196	0	0
20.821	4	1	2083	2	1	28	2196	0	0
20.831	4	1	2084	2	1	28	2196	0	0
20.841	4	1	2085	2	1	28	2196	0	0
20.851	4	1	2086	2	1	28	2196	0	0
20.861	4	1	2087	2	1	28	2196	0	0
20.871	4	1	2088	2	1	28	2196	0	0
20.881	4	1	2089	2	1	28	2196	0	0
20.891	4	1	2090	2	1	28	2196	0	0
20.901	4	1	2091	2	1	28	2196	0	0
20.911	4	1	2092	2	1	28	2196	0	0
20.921	4	1	2093	2	1	28	2196	0	0
20.931	4	1	2094	2	1	28	2196	0	0
20.941	4	1	2095	2	1	28	2196	0	0
20.951	4	1	2096	2	1	28	2196	0	0
20.961	4	1	2097	2	1	28	2196	0	0
20.971	4	1	2098	2	1	28	2196	0	0
20.981	4	1	2099	2	1	28	2196	0	0
20.991	4	1	2100	2	1	28	2196	0	0
21.001	4	1	2101	2	1	28	2196	0	0
21.011	4	1	2102	2	1	28	2196	0	0
21.021	4	1	2103	2	1	28	2196	0	0
21.031	4	1	2104	2	1	28	2196	0	0
21.041	4	1	2105	2	1	28	2196	0	0
21.051	4	1	2106	2	1	28	2196	0	0
21.061	4	1	2107	2	1	28	2196	0	0
21.071	4	1	2108	2	1	28	2196	0	0
21.081	4	1	2109	2	1	28	2196	0	0
21.091	4	1	2110	2	1	28	2196	0	0
21.101	4	1	2111	2	1	28	2196	0	0
21.111	4	1	2112	2	1	28	2196	0	0
21.121	4	1	2113	2	1	28	2196	0	0
21.131	4	1	2114	2	1	28	2196	0	0
21.141	4	1	2115	2	1	28	2196	0	0
21.151	4	1	2116	2	1	28	2196	0	0
21.161	4	1	2117	2	1	28	2196	0	0
21.171	4	1	2118	2	1	28	2196	0	0
21.181	4	1	2119	2	1	28	2196	0	0
21.191	4	1	2120	2	1	28	2196	0	0
21.201	4	1	2121	2	1	28	2196	0	0
21.211	4	1	2122	2	1	28	2196	0	0
21.221	4	1	2123	2	1	28	2196	0	0
21.231	4	1	2124	2	1	28	2196	0	0
21.241	4	1	2125	2	1	28	2196	0	0
21.251	4	1	2126	2	1	28	2196	0	0
21.261	4	1	2127	2	1	28	2196	0	0
21.271	4	1	2128	2	1	28	2196	0	0
21.281	4	1	2129	2	1	28	2196	0	0
21.291	4	1	2130	2	1	28	2196	0	0
21.301	4	1	2131	2	1	28	2196	0	0
21.311	4	1	2132	2	1	28	2196	0	0
21.321	4	1	2133	2	1	28	2196	0	0
21.331	4	1	2134	2	1	28	2196	0	0
21.341	4	1	2135	2	1	28	2196	0	0
21.351	4	1	2136	2	1	28	2196	0	0
21.361	4	1	2137	2	1	28	2196	0	0
21.371	4	1	2138	2	1	28	2196	0	0
21.381	4	1	2139	2	1	28	2196	0	0
21.391	4	1	2140	2	1	28	2196	0	0
21.401	4	1	2141	2	1	28	2196	0	0
21.411	4	1	2142	2	1	28	2196	0	0
21.421	4	1	2143	2	1	28	2196	0	0
21.431	4	1	2144	2	1	28	2196	0	0
21.441	4	1	2145	2	1	28	2196	0	0
21.451	4	1	2146	2	1	28	2196	0	0
21.461	4	1	2147	2	1	28	2196	0	0
21.471	4	1	2148	2	1	28	2196	0	0
21.481	4	1	2149	2	1	28	2196	0	0
21.491	4	1	2150	2	1	28	2196	0	0
21.501	4	1	2151	2	1	28	2196	0	0
21.511	4	1	2152	2	1	28	2196	0	0
21.521	4	1	2153	2	1	28	2196	0	0
21.531	4	1	2154	2	1	28	2196	0	0
21.541	4	1	2155	2	1	28	2196	0	0
21.551	4	1	2156	2	1	28	2196	0	0
21.561	4	1	2157	2	1	28	2196	0	0
21.571	4	1	2158	2	1	28	2196	0	0
21.581	4	1	2159	2	1	28	2196	0	0
21.591	4	1	2160	2	1	28	2196	0	0
21.601	4	1	2161	2	1	28	2196	0	0
21.611	4	1	2162	2	1	28	2196	0	0
21.621	4	1	2163	2	1	28	2196	0	0
21.631	4	1	2164	2	1	28	2196	0	0
21.641	4	1	2165	2	1	28	2196	0	0
21.651	4	1	2166	2	1	28	2196	0	0
21.661	4	1	2167	2	1	28	2196	0	0
21.671	4	1	2168	2	1	28	2196	0	0
21.681	4	1	2169	2	1	28	2196	0	0
21.691	4	1	2170	2	1	28	2196	0	0
21.701	4	1	2171	2	1	28	2196	0	0
21.711	4	1	2172	2	1	28	2196	0	0
21.721	4	1	2173	2	1	28	2196	0	0
21.731	4	1	2174	2	1	28	2196	0	0
21.741	4	1	2175	2	1	28	2196	0	0
21.751	4	1	2176	2	1	28	2196	0	0
21.761	4	1	2177	2	1	28	2196	0	0
21.771	4	1	2178	2	1	28	2196	0	0
21.781	4	1	2179	2	1	28	2196	0	0
21.791	4	1	2180	2	1	28	2196	0	0
21.801	4	1	2181	2	1	28	2196	0	0
21.811	4	1	2182	2	1	28	2196	0	0
21.821	4	1	2183	2	1	28	2196	0	0
21.831	4	1	2184	2	1	28	2196	0	0
21.841	4	1	2185	2	1	28	2196	0	0
21.851	4	1	2186	2	1	28	2196	0	0
21.861	4	1	2187	2	1	28	2196	0	0
21.871	4	1	2188	2	1	28	2196	0	0
21.881	4	1	2189	2	1	28	2196	0	0
21.891	4	1	2190	2	1	28	2196	0	0
21.901	4	1	2191	2	1	28	2196	0	0
21.911	4	1	2192	2	1	28	2196	0	0
21.921	4	1	2193	2	1	28	2196	0	0
21.931	4	1	2194	2	1	28	2196	0	0
21.941	4	1	2195	2	1	28	2196	0	0
21.951	4	1	2196	2	1	28	2196	0	0
21.961	4	1	2197	2	1	28	2196	0	0
21.971	4	1	2198	2	1	28	2196	0	0
21.981	4	1	2199	2	1	28	2196	0	0
21.991	4	1	2200	2	1	28	2196	0	0
22.001	4	1	2201	2	1	28	2196	0	0
22.011	4	1	2202	2	1	28	2196	0	0
22.021	4	1	2203	2	1	28	2196	0	0
22.031	4	1	2204	2	1	28	2196	0	0
22.041	4	1	2205	2	1	28	2196	0	0
22.051	4	1	2206	2	1	28	2196	0	0
22.061	4	1	2207	2	1	28	2196	0	0
22.071	4	1	2208	2	1	28	2196	0	0
22.081	4	1	2209	2	1	28	2196	0	0
22.091	4	1	2210	2	1	28	2196	0	0
22.101	4	1	2211	2	1	28	2196	0	0
22.111	4	1	2212	2	1	28	2196	0	0
22.121	4	1	2213	2	1	28	2196	0	0
22.131	4	1	2214	2	1	28	2196	0	0
22.141	4	1	2215	2	1	28	2196	0	0
22.151	4	1	2216	2	1	28	2196	0	0
22.161	4	1	2217	2	1	28	2196	0	0
22.171	4	1	2218	2	1	28	2196	0	0
22.181	4	1	2219	2	1	28	2196	0	0
22.191	4	1	2220	2	1	28	2196	0	0
22.201	4	1	2221	2	1	28	2196	0	0
22.211	4	1	2222	2	1	28	2196	0	0
22.221	4	1	2223	2	1	28	2196	0	0
22.231	4	1	2224	2	1	28	2196	0	0
22.241	4	1	2225	2	1	28	2196	0	0
22.251	4	1	2226	2	1	28	2196	0	0
22.261	4	1	2227	2	1	28	2196	0	0
22.271	4	1	2228	2	1	28	2196	0	0
22.281	4	1	2229	2	1	28	2196	0	0
22.291	4	1	2230	2	1	28	2196	0	0
22.301	4	1	2231	2	1	28	2196	0	0
22.311	4	1	2232	2	1	28	2196	0	0
22.321	4	1	2233	2	1	28	2196	0	0
22.331	4	1	2234	2	1	28	2196	0	0
22.341	4	1	2235	2	1	28	2196	0	0
22.351	4	1	2236	2	1	28	2196	0	0
22.361	4	1	2237	2	1	28	2196	0	0
22.371	4	1	2238	2	1	28	2196	0	0
22.381	4	1	2239	2	1	28	2196	0	0
22.391	4	1	2240	2	1	28	2196	0	0
22.401	4	1	2241	2	1	28	2196	0	0
22.411	4	1	2242	2	1	28	2196	0	0
22.421	4	1	2243	2	1	28	2196	0	0
22.431	4	1	2244	2	1	28	2196	0	0
22.441	4	1	2245	2	1	28	2196	0	0
22.451	4	1	2246	2	1	28	2196	0	0
22.461	4	1	2247	2	1	28	2196	0	0
22.471	4	1	2248	2	1	28	2196	0	0
22.481	4	1	2249	2	1	28	2196	0	0
22.491	4	1	2250	2	1	28	2196	0	0
22.501	4	1	2251	2	1	28	2196	0	0
22.511	4	1	2252	2	1	28	2196	0	0
22.521	4	1	2253	2	1	28	2196	0	0
22.531	4	1	2254	2	1	28	2196	0	0
22.541	4	1	2255	2	1	28	2196	0	0
22.551	4	1	2256	2	1	28	2196	0	0
22.561	4	1	2257	2	1	28	2196	0	0
22.571	4	1	2258	2	1	28	2196	0	0
22.581	4	1	2259	2	1	28	2196	0	0
22.591	4	1	2260	2	1	28	2196	0	0
22.601	4	1	2261	2	1	28	2196	0	0
22.611	4	1	2262	2	1	28	2196	0	0
22.621	4	1	2263	2	1	28	2196	0	0
22.631	4	1	2264	2	1	28	2196	0	0
22.641	4	1	2265	2	1	28	2196	0	0
22.651	4	1	2266	2	1	28	2196	0	0
22.661	4	1	2267	2	1	28	2196	0	0
22.671	4	1	2268	2	1	28	2196	0	0
22.681	4	1	2269	2	1	28	2196	0	0
22.691	4	1	2270	2	1	28	2196	0	0
22.701	4	1	2271	2	1	28	2196	0	0
22.711	4	1	2272	2	1	28	2196	0	0
22.721	4	1	2273	2	1	28	2196	0	0
22.731	4	1	2274	2	1	28	2196	0	0
22.741	4	1	2275	2	1	28	2196	0	0
22.751	4	1	2276	2	1	28	2196	0	0
22.761	4	1	2277	2	1	28	2196	0	0
22.771	4	1	2278	2	1	28	2196	0	0
22.781	4	1	2279	2	1	28	2196	0	0
22.791	4	1	2280	2	1	28	2196	0	0
22.801	4	1	2281	2	1	28	2196	0	0
22.811	4	1	2282	2	1	28	2196	0	0
22.821	4	1	2283	2	1	28	2196	0	0
22.831	4	1	2284	2	1	28	2196	0	0
22.841	4	1	2285	2	1	28	2196	0	0
22.851	4	1	2286	2	1	28	2196	0	0
22.861	4	1	2287	2	1	28	2196	0	0
22.871	4	1	2288	2	1	28	2196	0	0
22.881	4	1	2289	2	1	28	2196	0	0
22.891	4	1	2290	2	1	28	2196	0	0
22.901	4	1	2291	2	1	28	2196	0	0
22.911	4	1	2292	2	1	28	2196	0	0
22.921	4	1	2293	2	1	28	2196	0	0
22.931	4	1	2294	2	1	28	2196	0	0
22.941	4	1	2295	2	1	28	2196	0	0
22.951	4	1	2296	2	1	28	2196	0	0
22.961	4	1	2297	2	1	28	2196	0	0
22.971	4	1	2298	2	1	28	2196	0	0
22.981	4	1	2299	2	1	28	2196	0	0
22.991	4	1	2300	2	1	28	2196	0	0
23.001	4	1	2301	2	1	28	2196	0	0
23.011	4	1	2302	2	1	28	2196	0	0
23.021	4	1	2303	2	1	28	2196	0	0
23.031	4	1	2304	2	1	28	2196	0	0
23.041	4	1	2305	2	1	28	2196	0	0
23.051	4	1	2306	2	1	28	2196	0	0
23.061	4	1	2307	2	1	28	2196	0	0
23.071	4	1	2308	2	1	28	2196	0	0
23.081	4	1	2309	2	1	28	2196	0	0
23.091	4	1	2310	2	1	28	2196	0	0
23.101	4	1	2311	2	1	28	2196	0	0
23.111	4	1	2312	2	1	28	2196	0	0
23.121	4	1	2313	2	1	28	2196	0	0
23.131	4	1	2314	2	1	28	2196	0	0
23.141	4	1	2315	2	1	28	2196	0	0
23.151	4	1	2316	2	1	28	2196	0	0
23.161	4	1	2317	2	1	28	2196	0	0
23.171	4	1	2318	2	1	28	2196	0	0
23.181	4	1	2319	2	1	28	2196	0	0
23.191	4	1	2320	2	1	28	2196	0	0
23.201	4	1	2321	2	1	28	2196	0	0
23.211	4	1	2322	2	1	28	2196	0	0
23.221	4	1	2323	2	1	28	2196	0	0
23.231	4	1	2324	2	1	28	2196	0	0
23.241	4	1	2325	2	1	28	2196	0	0
23.251	4	1	2326	2	1	28	2196	0	0
23.261	4	1	2327	2	1	28	2196	0	0
23.271	4	1	2328	2	1	28	2196	0	0
23.281	4	1	2329	2	1	28	2196	0	0
23.291	4	1	2330	2	1	28	2196	0	0
23.301	4	1	2331	2	1	28	2196	0	0
23.311	4	1	2332	2	1	28	2196	0	0
23.321	4	1	2333	2	1	28	2196	0	0
23.331	4	1	2334	2	1	28	2196	0	0
23.341	4	1	2335	2	1	28	2196	0	0
23.351	4	1	2336	2	1	28	2196	0	0
23.361	4	1	2337	2	1	28	2196	0	0
23.371	4	1	2338	2	1	28	2196	0	0
23.381	4	1	2339	2	1	28	2196	0	0
23.391	4	1	2340	2	1	28	2196	0	0
23.401	4	1	2341	2	1	28	2196	0	0
23.411	4	1	2342	2	1	28	2196	0	0
23.421	4	1	2343	2	1	28	2196	0	0
23.431	4	1	2344	2	1	28	2196	0	0
23.441	4	1	2345	2	1	28	2196	0	0
23.451	4	1	2346	2	1	28	2196	0	0
23.461	4	1	2347	2	1	28	2196	0	0
23.471	4	1	2348	2	1	28	2196	0	0
23.481	4	1	2349	2	1	28	2196	0	0
23.491	4	1	2350	2	1	28	2196	0	0
23.501	4	1	2351	2	1	28	2196	0	0
23.511	4	1	2352	2	1	28	2196	0	0
23.521	4	1	2353	2	1	28	2196	0	0
23.531	4	1	2354	2	1	28	2196	0	0
23.541	4	1	2355	2	1	28	2196	0	0
23.551	4	1	2356	2	1	28	2196	0	0
23.561	4	1	2357	2	1	28	2196	0	0
23.571	4	1	2358	2	1	28	2196	0	0
23.581	4	1	2359	2	1	28	2196	0	0
23.591	4	1	2360	2	1	28	2196	0	0
23.601	4	1	2361	2	1	28	2196	0	0
23.611	4	1	2362	2	1	28	2196	0	0
23.621	4	1	2363	2	1	28	2196	0	0
23.631	4	1	2364	2	1	28	2196	0	0
23.641	4	1	2365	2	1	28	2196	0	0
23.651	4	1	2366	2	1	28	2196	0	0
